human,humanLabel,uniLabel,plcLabel
http://www.wikidata.org/entity/Q5931081,Gustaf Adolf Lagerfelt,Uppsala University,Q10553221
http://www.wikidata.org/entity/Q5931225,Nils Gustaf von Lagerheim,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5931428,Petrus Lagerlöf,Uppsala University,Q10683919
http://www.wikidata.org/entity/Q5932958,Ole Lamm,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q5932965,Oscar Lamm,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5933514,Aasulv Lande,Uppsala University,Lauvdal
http://www.wikidata.org/entity/Q5933706,Bengt Landgren,Uppsala University,Q10700457
http://www.wikidata.org/entity/Q5938659,Sam Larsson,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q5938710,Staffan Larsson,Uppsala University,Gäddede
http://www.wikidata.org/entity/Q5939059,Yngve A. A. Larsson,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5943954,Hakon Leffler,Uppsala University,Gothenburg
http://www.wikidata.org/entity/Q5945061,Abraham Gustafsson Leijonhufvud,Uppsala University,Hökerum
http://www.wikidata.org/entity/Q5945240,Augustin Leijonsköld,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5946139,Urban Lendahl,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5946428,Frithiof Lennmalm,Uppsala University,Norrköping
http://www.wikidata.org/entity/Q5946485,Viktor Lennstrand,Uppsala University,Gävle Heliga Trefaldighets
http://www.wikidata.org/entity/Q5950518,Jonas Lidströmer,Uppsala University,Q10568487
http://www.wikidata.org/entity/Q5950793,Lars Liedbeck,Uppsala University,Jönköping
http://www.wikidata.org/entity/Q5951779,Johan Liljencrantz,Uppsala University,Gävle
http://www.wikidata.org/entity/Q5952198,Gustaf Arvid Lilliehöök,Uppsala University,Göteborgs garnisonsförsamling
http://www.wikidata.org/entity/Q5955535,Johannes Emanuel Linderholm,Uppsala University,Hakarp parish
http://www.wikidata.org/entity/Q5956544,Arthur Lindhagen,Uppsala University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q5956725,Q5956725,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5957360,Abdolrahim Gavahi,Uppsala University,Tehran
http://www.wikidata.org/entity/Q5957363,Paul Lindquist,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5957377,Adolf Natanael Lindqvist,Uppsala University,Nässjö
http://www.wikidata.org/entity/Q5957505,Hans Lindqvist,Uppsala University,Gävle
http://www.wikidata.org/entity/Q5957723,Svante Lindqvist,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q5957844,Arne Lindroth,Uppsala University,Lunds Cathedral Assembly
http://www.wikidata.org/entity/Q5957868,Carl H. Lindroth,Uppsala University,Lunds Cathedral Assembly
http://www.wikidata.org/entity/Q5957901,Hjalmar Lindroth,Uppsala University,Q26791114
http://www.wikidata.org/entity/Q5957946,Sten Lindroth,Uppsala University,Lunds Cathedral Assembly
http://www.wikidata.org/entity/Q5958425,Carl Albert Lindström,Uppsala University,Härnösands domkyrkoförsamling
http://www.wikidata.org/entity/Q5958468,Elof Lindström,Uppsala University,Kvillinge socken
http://www.wikidata.org/entity/Q5958996,Bengt Lindwall,Uppsala University,Vetlanda
http://www.wikidata.org/entity/Q5959461,Sigfrid Linnér,Uppsala University,Bäckaby parish
http://www.wikidata.org/entity/Q5960625,Q5960625,Uppsala University,Q10432676
http://www.wikidata.org/entity/Q5961036,Vilmar Ljungdahl,Uppsala University,Q18331669
http://www.wikidata.org/entity/Q5963462,Yngve Lorents,Uppsala University,Q10718088
http://www.wikidata.org/entity/Q5964257,Christian Lovén,Uppsala University,Klara Parish
http://www.wikidata.org/entity/Q5965102,Q5965102,Uppsala University,Linköping
http://www.wikidata.org/entity/Q5966365,Johan August Lundell,Uppsala University,Q10546504
http://www.wikidata.org/entity/Q5966451,Nils Wilhelm Lundequist,Uppsala University,Q10726333
http://www.wikidata.org/entity/Q5966950,Michael Lundholm,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q6088577,Stig Sahlin,Lund University,Västra Sallerups socken
http://www.wikidata.org/entity/Q6092668,Lennart Sandgren,Lund University,Kalmar
http://www.wikidata.org/entity/Q6096004,Yngve Schaar,Lund University,Fjälkinge församling
http://www.wikidata.org/entity/Q6097975,Wilhelm Schlaug,Lund University,Uddevalla
http://www.wikidata.org/entity/Q6146610,Q6146610,Lund University,Täby parish
http://www.wikidata.org/entity/Q6150473,Wilhelm Lothigius,Lund University,Jönköping
http://www.wikidata.org/entity/Q6163056,Carl-Erik Quensel,Lund University,Malmö
http://www.wikidata.org/entity/Q6175945,Fredrik Otto Silfverstolpe,Lund University,Stockholm
http://www.wikidata.org/entity/Q6178293,Cornelius Sjöcrona,Lund University,Q10518044
http://www.wikidata.org/entity/Q6179120,Carl Sjöström,Lund University,Lund
http://www.wikidata.org/entity/Q6179271,Harald Sjövall,Lund University,Trelleborg
http://www.wikidata.org/entity/Q6180127,Ingemar Skogö,Lund University,Tranås
http://www.wikidata.org/entity/Q6180686,Per Edvin Sköld,Lund University,Q10684627
http://www.wikidata.org/entity/Q6181266,Jeremy Curl,Lund University,Tokyo
http://www.wikidata.org/entity/Q6185005,Gustaf Adolf Sparre,Lund University,Gothenburg
http://www.wikidata.org/entity/Q6185947,Carl Sprinchorn,Lund University,Lund
http://www.wikidata.org/entity/Q6186446,Samuel Stadener,Lund University,Asarum socken
http://www.wikidata.org/entity/Q6190795,Lorentz Kristoffer Stobée,Lund University,Lunds Cathedral Assembly
http://www.wikidata.org/entity/Q6190807,Andreas Stobæus,Lund University,Q10680407
http://www.wikidata.org/entity/Q6195325,Stellan Sundahl,Lund University,Helsingborg
http://www.wikidata.org/entity/Q6197831,Mats Svegfors,Lund University,Bredestad socken
http://www.wikidata.org/entity/Q6200578,Otto Sylwan,Lund University,Q58517420
http://www.wikidata.org/entity/Q6203635,Carl Olof Tamm,Lund University,Maria Magdalena parish
http://www.wikidata.org/entity/Q6205468,Esaias Tegnér the Younger,Lund University,Q10551675
http://www.wikidata.org/entity/Q6206387,Fredrik Tersmeden,Lund University,Tynnered
http://www.wikidata.org/entity/Q6208845,Arthur Thomson,Lund University,Mönsterås
http://www.wikidata.org/entity/Q6217941,Dennis Töllborg,Lund University,Annedal
http://www.wikidata.org/entity/Q6218152,Algot Törneman,Lund University,Sturefors
http://www.wikidata.org/entity/Q6218645,Nils Uddenberg,Lund University,Lund
http://www.wikidata.org/entity/Q6228002,Hans Wachtmeister the elder,Lund University,Valje
http://www.wikidata.org/entity/Q6228206,Johan Anders Wadman,Lund University,Drottningskär
http://www.wikidata.org/entity/Q6228533,Ruben Wagnsson,Lund University,Örebro
http://www.wikidata.org/entity/Q6230912,Q6230912,Lund University,Gothenburg
http://www.wikidata.org/entity/Q6239878,Sven Wicksell,Lund University,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q6240632,Lasse Wierup,Lund University,Röstånga
http://www.wikidata.org/entity/Q6240806,John Wigforss,Lund University,Karlshamn
http://www.wikidata.org/entity/Q6247752,Thorild Wulff,Lund University,Gothenburg
http://www.wikidata.org/entity/Q6254518,Gusten Åberg,Lund University,Malmö
http://www.wikidata.org/entity/Q6255148,Dan Åkerhielm,Lund University,Q10655735
http://www.wikidata.org/entity/Q6255333,Assar Åkerman,Lund University,Q10512384
http://www.wikidata.org/entity/Q6306988,Claes Lindskog,Lund University,Göteborgs Carl Johans parish
http://www.wikidata.org/entity/Q6335227,Sven Axel Tullberg,Lund University,Landskrona
http://www.wikidata.org/entity/Q6370892,Karin Maria Bruzelius,Lund University,Lund
http://www.wikidata.org/entity/Q6377142,Kathryn V. Marinello,Lund University,United States of America
http://www.wikidata.org/entity/Q6732151,Magnus Mandersson,Lund University,Gothenburg
http://www.wikidata.org/entity/Q7648691,Susanna Roxman,Lund University,Stockholm
http://www.wikidata.org/entity/Q8247055,Bertil Hylmo,Lund University,Lund
http://www.wikidata.org/entity/Q9002441,Helgi Jónsson,Lund University,Reykjavík
http://www.wikidata.org/entity/Q10498711,Fredrik Anderson,Lund University,Karlskrona city community
http://www.wikidata.org/entity/Q10538494,Ivar Wieslander,Lund University,Q10568275
http://www.wikidata.org/entity/Q11466249,Kazunori Yamanoi,Lund University,Kyoto
http://www.wikidata.org/entity/Q11959436,Astri Kleppe,Lund University,Solna Municipality
http://www.wikidata.org/entity/Q12023471,Jana Witthedová,Lund University,Zlín
http://www.wikidata.org/entity/Q13409388,Arne Strid,Lund University,Kristianstad
http://www.wikidata.org/entity/Q13412730,Kenneth Jonsson,Lund University,Filipstad
http://www.wikidata.org/entity/Q14405706,Ragnar Pihlstrand,Lund University,Lund
http://www.wikidata.org/entity/Q14492060,Julius Borcea,Lund University,Bacău
http://www.wikidata.org/entity/Q14916433,Hildegard Björck,Lund University,Q10435859
http://www.wikidata.org/entity/Q15130394,Sada Mire,Lund University,Hargeisa
http://www.wikidata.org/entity/Q15441147,Hans Bernhard Ludwig Lembke,Lund University,Greifswald
http://www.wikidata.org/entity/Q16106406,Karl Gunnar Persson,Lund University,Borås
http://www.wikidata.org/entity/Q16161166,Per Olof Berg,Lund University,Strängnäs
http://www.wikidata.org/entity/Q16164766,Lars-Olof Brilioth,Lund University,Uppsala
http://www.wikidata.org/entity/Q16165411,Göran Bundy,Lund University,Malmö
http://www.wikidata.org/entity/Q16496250,Alice Teodorescu,Lund University,Bucharest
http://www.wikidata.org/entity/Q16595018,Viveka Hagnell,Lund University,Linköping
http://www.wikidata.org/entity/Q16595323,Dora Jacobsohn,Lund University,Berlin
http://www.wikidata.org/entity/Q16602184,Madeleine Olsson Eriksson,Lund University,Oscar Fredriks församling
http://www.wikidata.org/entity/Q16633564,Karl-Anders Wollter,Lund University,Lund
http://www.wikidata.org/entity/Q16649108,Frithiof Dahlby,Lund University,Szczecin
http://www.wikidata.org/entity/Q16649320,Olle Hagnell,Lund University,Halmstad
http://www.wikidata.org/entity/Q16649394,Carl Fredrik Hochschild,Lund University,Copenhagen
http://www.wikidata.org/entity/Q16650048,Gunnar Nycander,Lund University,Adolf Fredriks parish
http://www.wikidata.org/entity/Q16650454,Mikaël Söderström,Lund University,Ystad
http://www.wikidata.org/entity/Q16650516,Mikael von Törne,Lund University,Q10505078
http://www.wikidata.org/entity/Q16650575,Ernst August Weidenhielm,Lund University,Q10531266
http://www.wikidata.org/entity/Q16706784,Andriy Melnyk,Lund University,Lviv
http://www.wikidata.org/entity/Q16766095,Sven Liljeblad,Lund University,Jönköping
http://www.wikidata.org/entity/Q16904819,Jardar Seim,Lund University,Oslo
http://www.wikidata.org/entity/Q16945240,Ingvar Grauers,Lund University,Oskarshamn
http://www.wikidata.org/entity/Q16945421,Herbert Olsson,Lund University,Färgelanda
http://www.wikidata.org/entity/Q16946391,Katarina Olsson,Lund University,Katrineholm
http://www.wikidata.org/entity/Q17049007,Julian Togelius,Lund University,Malmö
http://www.wikidata.org/entity/Q17351645,Elsa Collin,Lund University,Helsingborg Municipality
http://www.wikidata.org/entity/Q17417773,Sverker Johansson,Lund University,Lund
http://www.wikidata.org/entity/Q17517215,Ivar Mendez,Lund University,La Paz
http://www.wikidata.org/entity/Q18176335,Aida Hadzialic,Lund University,Foča
http://www.wikidata.org/entity/Q18202362,Maria Malmer Stenergard,Lund University,Kristianstad
http://www.wikidata.org/entity/Q18204357,Pär Olof Sandå,Lund University,Bjärred
http://www.wikidata.org/entity/Q18238839,Paul Edvard Filéen,Lund University,Q18335137
http://www.wikidata.org/entity/Q18244555,Magnus Möller,Lund University,Q10551987
http://www.wikidata.org/entity/Q18449976,Daniel Akenine,Lund University,Sweden
http://www.wikidata.org/entity/Q18756521,Sven Nilsson,Lund University,Halmstad
http://www.wikidata.org/entity/Q19281868,Alexander Chikwanda,Lund University,Northern Rhodesia
http://www.wikidata.org/entity/Q19405167,Mikael Adolphson,Lund University,Norrköping
http://www.wikidata.org/entity/Q19605363,Khaleda Ekram,Lund University,Dhaka
http://www.wikidata.org/entity/Q19667986,Daniel Kidega,Lund University,St. Mary's Hospital Lacor
http://www.wikidata.org/entity/Q19776563,Gärda Lidforss af Geijerstam,Lund University,Lunds Cathedral Assembly
http://www.wikidata.org/entity/Q19776572,Gustaf Emanuel af Geijerstam,Lund University,Q10684757
http://www.wikidata.org/entity/Q19803366,Ejnar Neymark,Lund University,Limhamn
http://www.wikidata.org/entity/Q1267,Dag Hammarskjöld,Stockholm University,Jönköping Town
http://www.wikidata.org/entity/Q7546,Ingmar Bergman,Stockholm University,Uppsala
http://www.wikidata.org/entity/Q42122,Tomas Tranströmer,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q44318,Heinrich Gustav Magnus,Stockholm University,Berlin
http://www.wikidata.org/entity/Q52920,Fredrik Reinfeldt,Stockholm University,Haninge Municipality
http://www.wikidata.org/entity/Q52922,Carl Bildt,Stockholm University,Halmstad
http://www.wikidata.org/entity/Q53713,Olof Palme,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q60293,Carl-Gustaf Rossby,Stockholm University,Adolf Fredriks parish
http://www.wikidata.org/entity/Q62518,Eilhard Mitscherlich,Stockholm University,Neuende
http://www.wikidata.org/entity/Q65751,Walter Gordon,Stockholm University,Apolda
http://www.wikidata.org/entity/Q71375,Heinz Leymann,Stockholm University,Wolfenbüttel
http://www.wikidata.org/entity/Q80956,Svante August Arrhenius,Stockholm University,Balingsta parish
http://www.wikidata.org/entity/Q92756,Johan Håstad,Stockholm University,Sweden
http://www.wikidata.org/entity/Q115669,Germain Henri Hess,Stockholm University,Geneva
http://www.wikidata.org/entity/Q116760,Vilgot Sjöman,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q135139,Paul Jozef Crutzen,Stockholm University,Amsterdam
http://www.wikidata.org/entity/Q151917,George Papandreou,Stockholm University,Saint Paul
http://www.wikidata.org/entity/Q152437,Alva Myrdal,Stockholm University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q152452,Gunnar Myrdal,Stockholm University,Skattunge Parish
http://www.wikidata.org/entity/Q154759,Sven Hedin,Stockholm University,Klara Parish
http://www.wikidata.org/entity/Q174998,Ivar Otto Bendixson,Stockholm University,Oscars Assembly
http://www.wikidata.org/entity/Q179081,Erik Lundberg,Stockholm University,Sankt Matteus
http://www.wikidata.org/entity/Q179493,Bertil Ohlin,Stockholm University,Parish of Klippan
http://www.wikidata.org/entity/Q182050,Anders Borg,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q182050,Anders Borg,Stockholm University,Skarpnäcks församling
http://www.wikidata.org/entity/Q184535,Sofia Kovalevskaya,Stockholm University,Moscow
http://www.wikidata.org/entity/Q192712,Kai Siegbahn,Stockholm University,Lund
http://www.wikidata.org/entity/Q193035,Sergio Badilla Castillo,Stockholm University,Valparaíso
http://www.wikidata.org/entity/Q206619,Charlotte Cederschiöld,Stockholm University,Gävle
http://www.wikidata.org/entity/Q212035,"Princess Madeleine, Duchess of Hälsingland and Gästrikland",Stockholm University,Drottningholm Palace
http://www.wikidata.org/entity/Q215656,Joachim Israel,Stockholm University,Karlsruhe
http://www.wikidata.org/entity/Q234373,Maria Gripe,Stockholm University,Vaxholm
http://www.wikidata.org/entity/Q241208,Isabella Lövin,Stockholm University,Helsingborg
http://www.wikidata.org/entity/Q251524,Oskar Klein,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q262231,Sara Bergmark Elfgren,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q263366,Gösta Bohman,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q268653,Pontus Hultén,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q271230,Åsa Romson,Stockholm University,Rönninge
http://www.wikidata.org/entity/Q274371,Dagmar Lange,Stockholm University,Västerås
http://www.wikidata.org/entity/Q274653,Ella Lemhagen,Stockholm University,Uppsala
http://www.wikidata.org/entity/Q276060,Cecilia Lindqvist,Stockholm University,Lund
http://www.wikidata.org/entity/Q295696,Sune Bergström,Stockholm University,Kungsholms parish
http://www.wikidata.org/entity/Q295768,Bengt I. Samuelsson,Stockholm University,Halmstad
http://www.wikidata.org/entity/Q297275,Hans Blix,Stockholm University,Uppsala
http://www.wikidata.org/entity/Q297821,Lena Adelsohn Liljeroth,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q297821,Lena Adelsohn Liljeroth,Stockholm University,Spånga-Kista församling
http://www.wikidata.org/entity/Q307693,Öyvind Fahlström,Stockholm University,São Paulo
http://www.wikidata.org/entity/Q313872,Helge von Koch,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q316031,Torsten Persson,Stockholm University,Stockholm
http://www.wikidata.org/entity/Q317382,Christer Fuglesang,Stockholm University,Nacka
http://www.wikidata.org/entity/Q320842,Pär Nuder,Stockholm University,Täby
http://www.wikidata.org/entity/Q324865,Daniel Birnbaum,Stockholm University,Stockholm
