universityLabel,univlocationLabel,countryNameLabel,personLabel,pbornLabel,borncountryLabel,organizationLabel,orglocationLabel,orgcountryLabel,yearFounded
Royal Institute of Technology,Stockholm,Sweden,Dennis Gyllensporre,Skellefteå,Sweden,,,,1827
Lund University,Lund,Sweden,Carl Harald Strömfelt,Jönköping,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Manne Ginsburg,Stockholm,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Erik Johansson,Götene,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Chandima Gomes,Colombo,Sri Lanka,,,,1477
Uppsala University,Uppsala,Sweden,Birger Bæckström,Hammarby parish,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Sven Steen,Gothenburg,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Mike Ohnstad,Hinckley,United States of America,,,,1477
Lund University,Lund,Sweden,Margareta Hegardt,Gothenburg,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Christina Zaar,Virserum,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Hans Colliander,Uppsala,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Bo Fredzell,Lidköping,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Nathan Petter Herman Persson,Gothenburg,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Nathan Petter Herman Persson,Gothenburg,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Hjalmar Zetterström,Domkyrkoförsamlingen in Göteborg,Sweden,,,,1829
Lund University,Lund,Sweden,Aida Hadzialic,Foča,Bosnia and Herzegovina,,,,1666
University of Gothenburg,Gothenburg,Sweden,Thomas Karlsson,Stockholm,Sweden,,,,1954
Royal Institute of Technology,Stockholm,Sweden,Nils Myrberg,Klara Parish,Sweden,,,,1827
Lund University,Lund,Sweden,Khaleda Ekram,Dhaka,Bangladesh,,,,1666
Linnaeus University,Kalmar,Sweden,Dennis Dioukarev,Gothenburg,Sweden,,,,2010
Royal Institute of Technology,Stockholm,Sweden,Oswald Westerberg,Alingsås,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Bruno Rolf,Jakob and Johanne parish,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Dagny Henschen,Ronneby,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Erik Gammal Ehrenkrona,Q10542102,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Ernst Mauritz Dahlin,Lits församling,Sweden,,,,1477
Linnaeus University,Växjö,Sweden,Nikita Glasnović,Malmö,Sweden,,,,2010
Uppsala University,Uppsala,Sweden,Nikita Glasnović,Malmö,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Nooshi Dadgostar,Ängelholm,Sweden,,,,1878
Örebro University,Örebro,Sweden,Christina Örnebjär,Q10670209,Sweden,,,,1977
Umeå University,Umeå,Sweden,Helena Helmersson,Skellefteå,Sweden,,,,1965
Lund University,Lund,Sweden,Mikael Adolphson,Norrköping,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Adolf Fredrik Wimmercranz,Stockholm,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Anna Tegeström Wolgers,Maria Magdalena parish,Sweden,,,,1878
University of Gothenburg,Gothenburg,Sweden,Azita Shariati,Tehran,Iran,,,,1954
Karolinska Institute,Stockholm,Sweden,Mouna Esmaeilzadeh,Tehran,Iran,,,,1810
Lund University,Lund,Sweden,Erik Gammal Ehrenkrona,Q10542102,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Åsa Regnér,Stockholm,Sweden,,,,1878
Umeå University,Umeå,Sweden,Nikita Glasnović,Malmö,Sweden,,,,1965
Lund University,Lund,Sweden,Nikita Glasnović,Malmö,Sweden,,,,1666
University of Gothenburg,Gothenburg,Sweden,Håkan Gergils,Uddevalla,Sweden,,,,1954
Uppsala University,Uppsala,Sweden,Dag Bergman,Uppsala Cathedral Assembly,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Malte Erichs,Q10435035,Sweden,,,,1827
Linköping University,Linköping,Sweden,Linda Westerlund Snecker,Bålsta,Sweden,,,,1975
Royal Institute of Technology,Stockholm,Sweden,Helge Barkenius,Q10717365,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Hugo Herman Böcker,Gothenburg,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Carl Bunge,Sweden,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Ola Serneke,Alingsås,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Nathanael af Schultén the Younger,Nagu,Finland,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Julius Järnåker,Q10577885,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Magdalena Malm,Gothenburg,Sweden,,,,1878
University of Gothenburg,Gothenburg,Sweden,Aron Emilsson,Q10545363,Sweden,,,,1954
Stockholm University,Stockholm,Sweden,Jenny Nordberg,Uppsala,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Lena Alwerud,Övertorneå,Sweden,,,,1878
Lund University,Lund,Sweden,Claes Beyer,Gothenburg,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Ernst Rosén,Orrefors,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Q21686727,Eksjö,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Gunilla Hasselgren,Spånga-Kista församling,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Alf Berne,Skövde,Sweden,,,,1829
Stockholm University,Stockholm,Sweden,Q24005741,Oscar Fredriks församling,Sweden,,,,1878
Royal Institute of Technology,Stockholm,Sweden,Charles Birch-Jensen,Stora Köpinge,Sweden,,,,1827
Karlstad University,Karlstad,Sweden,Niki Merimaa,Karlstad,Sweden,,,,1977
Uppsala University,Uppsala,Sweden,Carl Roth II,Stockholm,Sweden,,,,1477
Luleå University of Technology,Porsön,Sweden,Peter Mikael Carlsson,Södertälje,Sweden,,,,1971
Uppsala University,Uppsala,Sweden,Magnus Swederus,Stockholm Municipality,Sweden,,,,1477
Umeå University,Umeå,Sweden,Amanda Lind,Uppsala,Sweden,,,,1965
Uppsala University,Uppsala,Sweden,Gustaf Wennerström,Haparanda,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Carl Fredrik Wiberg,Stockholm,Sweden,,,,1477
Lund University,Lund,Sweden,Kerstin Allroth,Borås,Sweden,,,,1666
Lund University,Lund,Sweden,Ernst Rosén,Orrefors,Sweden,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Gunnar Laurell,Örebro,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Bengt Rydin,Jönköping,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Ingemar Bergmar,Bjälbo,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Hjalmar Berven,Stockholm,Sweden,,,,1827
Lund University,Lund,Sweden,Q22696943,Osby församling,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Otto Reinhold af Schultén,Karlberg Palace,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Rolf Lundgren,Stockholm,Sweden,,,,1477
Karolinska Institute,Stockholm,Sweden,Friday Okonofua,Ewu,Nigeria,,,,1810
Royal Institute of Technology,Stockholm,Sweden,Harald Bergsten,Norrköping,Sweden,,,,1827
Swedish University of Agricultural Sciences,Uppsala,Sweden,Ana Meikle Solari,Uruguay,Uruguay,,,,1977
Uppsala University,Uppsala,Sweden,Birgitta Hedman,Sandviken,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Björn Sandborgh,Q10728247,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Camilla Sundberg,Eda,Sweden,,,,1954
Stockholm University,Stockholm,Sweden,Carmen Montes,Cádiz,Spain,,,,1878
Uppsala University,Uppsala,Sweden,Carl Gustaf Näslund,Hede,Sweden,,,,1477
Lund University,Lund,Sweden,Olga García Riquelme,Santa Cruz de Tenerife,Spain,,,,1666
Uppsala University,Uppsala,Sweden,Yvonne Frygell,Björneborg,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Hasse Billman,Stockholm,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Peter Bjugge,Stockholm,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Lennart Bergvall,Kalmar,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Adolf Grape,Gävle Heliga Trefaldighets,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Andreas von Beckerath,Sollentuna,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Nils Bimer,Q10728628,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Sven Peter Bæckström,Q10572573,Sweden,,,,1477
Örebro University,Örebro,Sweden,Jon Mankell,Norrköping Municipality,Sweden,,,,1977
Swedish University of Agricultural Sciences,Uppsala,Sweden,Q23916402,Haninge Municipality,Sweden,,,,1977
Uppsala University,Uppsala,Sweden,Leo Kask,Tallinn,Estonia,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Arvid Björk,Norrtälje,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Adam Strohm,Vänersborg,Sweden,,,,1477
Lund University,Lund,Sweden,Max Dietrich,Schönbrunn,Germany,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Gerdt Stendahl,Gothenburg,Sweden,,,,1827
Karolinska Institute,Stockholm,Sweden,Ann-Marie Göransson,Malmö S:t Pauli församling,Sweden,,,,1810
Lund University,Lund,Sweden,James Palm,Limhamn,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Q23916802,Kristinehamn,Sweden,,,,1477
Umeå University,Umeå,Sweden,Yvonne Frygell,Björneborg,Sweden,,,,1965
Lund University,Lund,Sweden,Erik Uddenberg,Q10717761,Sweden,,,,1666
Lund University,Lund,Sweden,Gösta Finngård,Q10725736,Sweden,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Q22250391,Stockholm,Sweden,,,,1827
Lund University,Lund,Sweden,Hjördis Lind-Campbell,Stockholm,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Erik Grundgård,Q10725685,Sweden,,,,1477
Luleå University of Technology,Luleå,Sweden,Peter Mikael Carlsson,Södertälje,Sweden,,,,1971
Uppsala University,Uppsala,Sweden,Israel Näslund,Örnsköldsvik Municipality,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Olof of Geijerstam,Q10405395,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Annmarie Löf,Karlskoga,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Harald Westling,Sankt Matteus,Sweden,,,,1477
University of Gothenburg,Gothenburg,Sweden,Gui Minhai,Ningbo,People's Republic of China,,,,1954
Royal Institute of Technology,Stockholm,Sweden,Claes-Henrik Arnstorp,Halmstad,Sweden,,,,1827
Karlstad University,Karlstad,Sweden,Q23917578,Q10688885,Sweden,,,,1977
Uppsala University,Uppsala,Sweden,Q23988448,Q10498257,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Axel Torssander,Q10728465,Sweden,,,,1477
Lund University,Lund,Sweden,Per Mollerup,Nakskov,Denmark,,,,1666
Lund University,Lund,Sweden,Jens Rommel,Ellwangen (Jagst),Germany,,,,1666
Lund University,Lund,Sweden,Leoš Klimeš,Hradec Králové,Czech Republic,,,,1666
Stockholm University,Stockholm,Sweden,Abdul Karim Bangura,Bo,Sierra Leone,,,,1878
Uppsala University,Uppsala,Sweden,Bengt Liljestrand,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Jonas Leonhard Claësson,Ragunda socken,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Ernst Kjellander,Q10711956,Sweden,,,,1477
Linköping University,Linköping,Sweden,Magnus Wrenninge,Frösö församling,Sweden,,,,1975
Royal Institute of Technology,Stockholm,Sweden,Jaan Allpere,Tallinn,Estonia,,,,1827
Uppsala University,Uppsala,Sweden,Tord Skoog,Uppsala Cathedral Assembly,Sweden,,,,1477
Lund University,Lund,Sweden,Ernst-Gunnar Samuelsson,Lund,Sweden,,,,1666
Lund University,Lund,Sweden,Ann-Marie Göransson,Malmö S:t Pauli församling,Sweden,,,,1666
Chalmers University of Technology,Gothenburg,Sweden,Nils Hanson,Q10673099,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Erik Frisk,Linköping,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Yngve Mattsson,Q10546694,Sweden,,,,1477
Umeå University,Umeå,Sweden,Yvonne Lindbom,Karlskoga,Sweden,,,,1965
Linköping University,Linköping,Sweden,Perseus Karlström,Eskilstuna Municipality,Sweden,,,,1975
Chalmers University of Technology,Gothenburg,Sweden,Lars Jäderblom,Lundby församling,Sweden,,,,1829
Royal Institute of Technology,Stockholm,Sweden,Andreas Björklund,Stockholm,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Ingemar Bergmar,Q10430451,Sweden,,,,1827
Chalmers University of Technology,Gothenburg,Sweden,Lennart Billgren,Stockholm,Sweden,,,,1829
Lund University,Lund,Sweden,Minna Salami,Finland,Finland,,,,1666
Lund University,Lund,Sweden,August Heintze,Skurup,Sweden,,,,1666
Stockholm University,Stockholm,Sweden,Tim Canova,Freeport,United States of America,,,,1878
Royal Institute of Technology,Stockholm,Sweden,Björn Berntson,Halmstad,Sweden,,,,1827
Karlstad University,Karlstad,Sweden,Cecilia Stigevik,Uppsala,Sweden,,,,1977
Lund University,Lund,Sweden,Bo Sahlin,Eslöv,Sweden,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Bo Casten Carlberg,Stockholm,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Moje Bergström,Norberg,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Frans Hemming Bergman,Stockholm,Sweden,,,,1827
Lund University,Lund,Sweden,Leif Ljungholm,Falkenberg,Sweden,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Lalya Gaye,Geneva,Switzerland,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Gösta Ewerth,Örebro,Sweden,,,,1827
Swedish University of Agricultural Sciences,Uppsala,Sweden,Bo Furugren,Ludvika,Sweden,,,,1977
Royal Institute of Technology,Stockholm,Sweden,John Fredholm,Stockholm,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Bo Gyllensvärd,Q10700378,Sweden,,,,1878
Lund University,Lund,Sweden,Ervin Kohn,Hungary,Hungary,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Sven Rosman,Visby,Sweden,,,,1827
Mid Sweden University,Sundsvall,Sweden,Hanna Öberg,Kiruna,Sweden,,,,1993
Royal Institute of Technology,Stockholm,Sweden,Kjell Kjellberg,Ekerö parish,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Kajsa Hallberg Adu,Umeå,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Marta E Alarcón-Riquelme,Rochester,United States of America,,,,1878
Uppsala University,Uppsala,Sweden,Marta E Alarcón-Riquelme,Rochester,United States of America,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Oddleiv Eidjord,Høvåg,Norway,,,,1827
Lund University,Lund,Sweden,Dag Detter,Malmö,Sweden,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Frederik Bjurström,Denmark,Kingdom of Denmark,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Assumpta Nnaggenda-Musana,Kampala,Uganda,,,,1827
University of Gothenburg,Gothenburg,Sweden,K. K. Talwar,Payal,India,,,,1954
Lund University,Lund,Sweden,Kyrre Thalberg,Oslo,Norway,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Gustaf Skog,Stockholm,Sweden,,,,1827
Umeå University,Umeå,Sweden,Göran Enander,Gällstad,Sweden,,,,1965
University of Gothenburg,Gothenburg,Sweden,Lennart Grebelius,Sätila,Sweden,,,,1954
Uppsala University,Uppsala,Sweden,Erik Lenander,Västervik,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Carl Bjuke,Gävle,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Q29034048,Engelbrekt,Sweden,,,,1477
Swedish University of Agricultural Sciences,Uppsala,Sweden,Craig Primmer,Geelong,Australia,,,,1977
Lund University,Lund,Sweden,Karl-Gustaf Pehrson,Örebro Olaus Petri parish,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Annika Hernroth-Rothstein,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Axel Arvid Raab,Djurgården,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Jan-Olov Arman,Östersunds församling,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,María Urquhart,Trinidad,Uruguay,,,,1878
Royal Institute of Technology,Stockholm,Sweden,Q27750568,Nederluleå parish,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Lennart Iverus,Skara,Sweden,,,,1878
Royal Institute of Technology,Stockholm,Sweden,Åke Nettelbladt,Söderhamn,Sweden,,,,1827
Chalmers University of Technology,Gothenburg,Sweden,Q29033989,Gothenburg,Sweden,,,,1829
University of Gothenburg,Gothenburg,Sweden,Oana Bîzgan,Calafat,Romania,,,,1954
Royal Institute of Technology,Stockholm,Sweden,Hugo Ruuth,Rutvik,Sweden,,,,1827
University of Gothenburg,Gothenburg,Sweden,Mats Wahlstrom,Stockholm,Sweden,,,,1954
Royal Institute of Technology,Stockholm,Sweden,Anders Edblad,Sundsvall,Sweden,,,,1827
Chalmers University of Technology,Gothenburg,Sweden,Göran Erro,Gothenburg,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Joachim Ehrenpreus,Stockholm City,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Ingrid Swartling,Karlshamn,Sweden,,,,1878
Lund University,Lund,Sweden,Kaveh Madani,Tehran,Iran,,,,1666
Luleå University of Technology,Luleå,Sweden,Q28045499,Stockholm,Sweden,,,,1971
Chalmers University of Technology,Gothenburg,Sweden,Ingemar Olsson,Annedals parish,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Olof Simon Rydberg,Cedersdals malmgård,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Q27042126,Q10707702,Sweden,,,,1827
Stockholm University,Stockholm,Sweden,Magnus Böcker,Sweden,Sweden,,,,1878
Lund University,Lund,Sweden,Christel Tholse Willers,Malmö,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Bo Furugren,Ludvika,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,John Wahlberg,Malmö,Sweden,,,,1829
Chalmers University of Technology,Gothenburg,Sweden,Carl-Erik Olsson,Gothenburg,Sweden,,,,1829
Royal Institute of Technology,Stockholm,Sweden,Oskar Grahnén,Q10715697,Sweden,,,,1827
Chalmers University of Technology,Gothenburg,Sweden,Fritz Bange,Gothenburg,Sweden,,,,1829
Royal Institute of Technology,Stockholm,Sweden,Arne Björner,Skellefteå,Sweden,,,,1827
Karolinska Institute,Stockholm,Sweden,Glenn Hægerstam,Jönköping,Sweden,,,,1810
Umeå University,Umeå,Sweden,Darja Isaksson,Falun,Sweden,,,,1965
Chalmers University of Technology,Gothenburg,Sweden,Erik Arosenius,Göteborgs Kristine församling,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Hans Lunell,Skellefteå,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Birger Larsson,Älmhult,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Sven Lundkvist,Gagnef,Sweden,,,,1477
Karolinska Institute,Stockholm,Sweden,Zhang Xu,Nanjing,People's Republic of China,,,,1810
Chalmers University of Technology,Gothenburg,Sweden,Bengt Wallström,Q10727121,Sweden,,,,1829
Stockholm University,Stockholm,Sweden,Erik Wessel-Fougstedt,Paris,France,,,,1878
Uppsala University,Uppsala,Sweden,Pehr Eric Sköldebrand,Q10689184,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Q27750419,Karlstad,Sweden,,,,1878
Uppsala University,Uppsala,Sweden,Q24298875,Q10505091,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Q27495335,Q10436351,Sweden,,,,1477
Chalmers University of Technology,Gothenburg,Sweden,Frans Evers,Eslöv,Sweden,,,,1829
Stockholm University,Stockholm,Sweden,Miķelis Bukšs,Q23641238,Latvia,,,,1878
Stockholm University,Stockholm,Sweden,Gunnar Krogstad,Hovin,Norway,,,,1878
Royal Institute of Technology,Stockholm,Sweden,Åke Seberg,Landskrona,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Sven Rahmberg,Danderyd  parish,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Olander Gröffel,Höör,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Barbro Stål,Rättvik,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Q27902125,Djursholm,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Bengt Fahlström,Vänersborg,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Q26239855,Stockholm,Sweden,,,,1477
Uppsala University,Uppsala,Sweden,Q26710627,Stockholm,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Ken Rizer,Minneapolis,United States of America,,,,1878
Chalmers University of Technology,Gothenburg,Sweden,Jan Rippe,Lyrestad,Sweden,,,,1829
Lund University,Lund,Sweden,Q28025751,Lunds Cathedral Assembly,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Johan Ehrenpreus,Stockholm City,Sweden,,,,1477
Stockholm University,Stockholm,Sweden,Carl Rothlin,Haga parish,Sweden,,,,1878
Chalmers University of Technology,Gothenburg,Sweden,Ivar Bjerström,Eksjö,Sweden,,,,1829
Uppsala University,Uppsala,Sweden,Carl-Erik Sjöstedt,Eskilstuna församling,Sweden,,,,1477
Mid Sweden University,Östersund,Sweden,Hanna Öberg,Kiruna,Sweden,,,,1993
Chalmers University of Technology,Gothenburg,Sweden,Axel Eriksson,Omaruru,Namibia,,,,1829
Stockholm University,Stockholm,Sweden,Arvid Cronenberg,Bjursås parish,Sweden,,,,1878
Stockholm University,Stockholm,Sweden,Kaisa Juuso,Alatornio,Finland,,,,1878
Stockholm University,Stockholm,Sweden,Curt Rosell,Habo,Sweden,,,,1878
Lund University,Lund,Sweden,Johan Torgeby,Scania,Sweden,,,,1666
Royal Institute of Technology,Stockholm,Sweden,Harald Markson,Uppsala,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Valter Axelsson,Sweden,Sweden,,,,1477
Royal Institute of Technology,Stockholm,Sweden,Bengt Wallström,Q10727121,Sweden,,,,1827
Lund University,Lund,Sweden,Ibrahim Hamis Juma,Musoma,Tanzania,,,,1666
Stockholm University,Stockholm,Sweden,Mahmut Baran,Kuşça,Turkey,,,,1878
Uppsala University,Uppsala,Sweden,Ingemar Olsson,Annedals parish,Sweden,,,,1477
Luleå University of Technology,Porsön,Sweden,Q28045499,Stockholm,Sweden,,,,1971
Chalmers University of Technology,Gothenburg,Sweden,Engebret Soot,Elverum,Norway,,,,1829
Royal Institute of Technology,Stockholm,Sweden,Anders Dalborg,Dunkers parish,Sweden,,,,1827
Royal Institute of Technology,Stockholm,Sweden,Erik Lenander,Västervik,Sweden,,,,1827
Uppsala University,Uppsala,Sweden,Nils Lorens Rahmström,Säbrå,Sweden,,,,1477
Lund University,Lund,Sweden,Kim Wall,Trelleborg,Sweden,,,,1666
Uppsala University,Uppsala,Sweden,Knut Lindberg,Stockholm,Sweden,,,,1477
